vcf	ndvi	leaf	albedo
37.375	0.6679044	17.3913	0.1444066
28.125	0.6235304	15.54348	0.1459899
43.125	0.6654261	16.86957	0.1425062
34	0.6109782	14.19565	0.1478159
29.4375	0.6711739	20.63043	0.1463519
43.4375	0.7078478	20.82609	0.1498462
25.6875	0.6428478	18.47826	0.153017
24.125	0.6629217	18.80435	0.1548308
54.75	0.7697261	14.04348	0.149952
56.5	0.7718087	44	0.1437597
60.8125	0.7778956	44.54348	0.1452953
60.0625	0.6485348	18.86957	0.1434767
30.1875	0.6361783	16.76087	0.1455511
33.25	0.6301696	15.95652	0.1424818
68.5625	0.7388435	40.1087	0.1378558
72.5625	0.7390087	41.19565	0.1355345
68	0.6924695	17.71739	0.1394351
48.4375	0.6292869	33.23913	0.143931
47.125	0.6727435	21.71739	0.1489621
13.0625	0.5462217	12.73913	0.162636
11	0.5769435	13.23913	0.1733694
9.875	0.5895609	14.41304	0.1658352
8.9375	0.5754696	11.71739	0.1653026
14.875	0.6484696	33.34783	0.1530194
28.1875	0.7241087	41.54348	0.1481534
58.3125	0.7261435	39.47826	0.14425
32.75	0.6843783	35.67391	0.1433144
58.5625	0.7402348	43.28261	0.1408301
55.75	0.6740739	38.80435	0.1447932
15.875	0.6215913	28.6087	0.161752
20.625	0.6283261	31.80435	0.1549364
25.125	0.6218783	19.28261	0.1511364
33.3125	0.6763348	20.73913	0.1478443
39.8125	0.6801	21.47826	0.1479087
54.3125	0.7014174	36.47826	0.1478971
59.3125	0.7610348	23.78261	0.1467587
57.625	0.7633305	25.82609	0.1474388
63.1875	0.7353218	45.36956	0.1438065
72.1875	0.7289131	23.86957	0.1373042
61.4375	0.6968783	37.71739	0.136867
33.375	0.7110609	37.80435	0.1394318
43.625	0.7279522	40.95652	0.1415962
61.6875	0.7491609	40.08696	0.1405756
73.8125	0.7531435	39.54348	0.1361711
51.5625	0.7246	37.30435	0.1406992
18.3125	0.6428217	16.73913	0.1469231
16.9375	0.5566565	13.3913	0.1536747
13.1875	0.4992522	10.8913	0.1586439
9.8125	0.4882261	9.043478	0.1598653
9.4375	0.5153261	11	0.1622917
19.3125	0.5994217	15.08696	0.1509723
45.5	0.6837044	37.63044	0.1431159
63.4375	0.7222696	42.52174	0.1398901
53.375	0.7217435	38.54348	0.1395881
49.0625	0.7297869	39.32609	0.1468689
19	0.6076913	15.47826	0.1542028
22.1875	0.5892087	14.76087	0.154584
33.0625	0.6524652	15.3913	0.1486337
40.3125	0.6412435	16.34783	0.1500703
37.3125	0.6300174	19	0.1471714
51.5	0.6996217	21.8913	0.1425015
70	0.7435087	43.52174	0.138088
57.25	0.7286	42.82609	0.1416806
33.375	0.7172913	40.80435	0.1461039
45	0.7243348	43.36956	0.1442372
71.1875	0.764213	42.02174	0.1396387
71.125	0.7720174	46.1087	0.1372228
69.125	0.7228304	41.91304	0.1371745
46.75	0.600013	14.45652	0.1382707
16	0.6579782	16.30435	0.1522676
24.8125	0.733	39.71739	0.1498647
65	0.7398956	40.91304	0.1415817
58.1875	0.6901696	20.54348	0.1390217
16.125	0.6202348	14.67391	0.1456243
16.5	0.6290565	14.91304	0.1498256
16.875	0.6026956	14.17391	0.1475504
33.375	0.6368174	32.02174	0.1427655
47.75	0.6875957	37.76087	0.1393914
63.8125	0.7261913	37.23913	0.1404182
63	0.7491	40.86956	0.1370137
60.25	0.7305	37.82609	0.130642
16.5	0.6051217	15.41304	0.1565299
19.5625	0.6125739	15.6087	0.1540503
40.375	0.6407304	15.06522	0.1503438
56.4375	0.6878913	35.95652	0.1475952
61.1875	0.7384348	44.84783	0.1464491
58.5625	0.7558304	43.23913	0.1483232
57.75	0.6951435	40.47826	0.1511353
53.75	0.6914087	38.8913	0.1474
60.4375	0.7233522	41	0.144392
59.5625	0.7688652	41.76087	0.1420276
66.5	0.7526	43.06522	0.1428583
30.25	0.6371609	34.86956	0.1496098
36.4375	0.6842826	42.54348	0.1504136
68.1875	0.7110522	43.78261	0.1406026
65.3125	0.7301522	39.93478	0.1413585
66.875	0.7158217	41.36956	0.1410387
64.875	0.6830783	19.23913	0.1367804
22.5	0.6085391	14.80435	0.1419864
44.5625	0.6901435	36.52174	0.1452694
66.4375	0.7536739	41.67391	0.1398419
57.6875	0.6994565	38.13044	0.1382708
22.3125	0.5824609	14.36957	0.1469384
23.875	0.6210392	15.02174	0.144414
29.75	0.6771783	15.54348	0.1417177
43.875	0.7319782	37.17391	0.1359167
62.625	0.7412087	39.52174	0.1381951
63.9375	0.7765174	40.36956	0.1374615
67	0.7254869	39.36956	0.13075
63.25	0.7066304	38.54348	0.12825
14.9375	0.5557826	14.45652	0.1528667
18.875	0.6060826	14.21739	0.1543676
16.6875	0.6139174	15.80435	0.1564905
13.125	0.6210696	30.28261	0.1580558
35.125	0.7636696	43.5	0.1517655
49.6875	0.7867957	49.52174	0.1508993
57.8125	0.7677391	48.76087	0.1541144
59.375	0.7853174	48.34783	0.1533632
57.8125	0.771413	44.34783	0.1538392
56.1875	0.7530609	42.80435	0.1474349
59.625	0.7151695	41.47826	0.1445417
51.75	0.7494391	42.19565	0.1446861
40.375	0.7032435	39.6087	0.148875
17	0.5501783	12.58696	0.1622345
17.875	0.6202217	16.41304	0.1594768
54.75	0.749613	44.82609	0.1451786
66.8125	0.7375174	39.15217	0.1426794
67.125	0.7364783	40.80435	0.1393589
69.125	0.7500261	42.67391	0.1360682
29.8125	0.6277	15.15217	0.1374545
55.9375	0.7398304	39.06522	0.1357955
72.5	0.7204696	40.86956	0.1296341
60.9375	0.6897435	37.76087	0.137286
43.3125	0.6875305	37.02174	0.1474318
34	0.6996782	34.56522	0.1455246
38	0.7233	39.34783	0.1396138
62.875	0.7373956	40.67391	0.1313429
62.125	0.7491826	41.06522	0.1359572
65.5	0.7204304	42.17391	0.1390143
71.875	0.7014174	37.28261	0.1304167
70.3125	0.6812174	37.71739	0.1280492
54.3125	0.6263652	16.52174	0.1338864
25.1875	0.5917304	14.04348	0.1485607
31.5	0.6786522	17.86957	0.1469581
54.6875	0.7437391	21.32609	0.1474063
27.125	0.5900565	16.86957	0.1502371
15.0625	0.6071435	14.76087	0.1558342
25.375	0.6325783	31.13043	0.1570464
50.125	0.7476565	41.93478	0.1555607
54.4375	0.7881913	45.58696	0.1563024
60.5	0.7753739	46.04348	0.1554475
45.6875	0.7861565	47.63044	0.1526496
52.1875	0.7615131	46.93478	0.1512583
30.5	0.6999956	40.13044	0.1510915
30.1875	0.7294043	41.91304	0.1513287
59.375	0.7627609	43.54348	0.1474354
51.375	0.6029435	26.32609	0.1468213
19.9375	0.4985	10.71739	0.1566276
19.375	0.5627391	12.93478	0.1562604
29.375	0.7236391	37.80435	0.1551167
56.5625	0.7883565	43.04348	0.1421782
68.875	0.7738826	43.19565	0.1378777
62.4375	0.7313783	39.6087	0.1366362
37.375	0.6589783	16.43478	0.1405353
37.875	0.7426391	38.5	0.1397212
65.5	0.7754609	42.47826	0.1361955
25.9375	0.6452174	31.76087	0.1461977
11.0625	0.6733391	31.54348	0.1644472
26.4375	0.7271174	37.28261	0.1538037
47.1875	0.7278304	41.67391	0.1418228
61.5625	0.7153217	39.43478	0.1312973
69.375	0.7249044	43.93478	0.1318594
65	0.7470435	44.97826	0.1360069
64.125	0.7328652	40.78261	0.1347843
68.25	0.7091087	40.17391	0.1344981
69	0.692013	39.69565	0.1326968
29.125	0.7184391	41.41304	0.141252
46.875	0.7693043	46.26087	0.1443874
53.4375	0.7758	43.95652	0.1483593
17.1875	0.5498565	24.78261	0.152225
12.5625	0.6268609	30.76087	0.1599623
39.4375	0.7624565	44.1087	0.158294
59.75	0.8023	49.95652	0.1548005
58.25	0.7936348	46.58696	0.1574431
59.1875	0.7631	46.13044	0.1549429
55.4375	0.7525609	45.93478	0.148919
41.375	0.7156348	41.67391	0.1500473
21.25	0.6148261	14.82609	0.1508747
40.125	0.6907087	37.71739	0.1469796
60	0.7691522	44.5	0.1499373
47.5	0.7299609	41.58696	0.1516218
26	0.5927739	23	0.1552955
23.5625	0.5884696	24.52174	0.1523452
10.4375	0.5310696	19.56522	0.1610868
26.3125	0.7188826	40.06522	0.1530729
60.9375	0.7566435	41.67391	0.1395984
64.1875	0.7301348	37.13044	0.1360753
65.4375	0.7350609	19.56522	0.1316035
57.875	0.7182043	37.76087	0.133161
56.5625	0.7681435	39.26087	0.1376788
8.5625	0.4636217	10.84783	0.1562089
5.0625	0.4295652	9.934783	0.1684866
2.8125	0.5152478	16.36957	0.1708308
24.9375	0.7065913	36.56522	0.1542708
42.375	0.7306565	43.19565	0.1384649
56.625	0.735613	41.91304	0.1398912
50.625	0.7385957	41.47826	0.137377
67.5	0.7513739	41.30435	0.1321026
71.9375	0.7103956	37.43478	0.1337956
69.125	0.7258652	39.13044	0.1333309
5.875	0.5541478	24.23913	0.1738394
13.75	0.6910565	38.93478	0.1685229
25.125	0.7027044	39.41304	0.158475
14	0.5733348	15.52174	0.1546926
15.0625	0.6718391	34.71739	0.1536007
55.8125	0.7616565	45.8913	0.1516855
61.375	0.7775696	46	0.1526958
60.5	0.7682565	49.30435	0.1526323
54.5	0.7687609	46.30435	0.1505417
48.5	0.7670087	44.76087	0.1524395
34.25	0.685187	18.67391	0.1511645
23.5625	0.6389348	16.04348	0.1502412
47.125	0.7437826	43.67391	0.14825
53.625	0.7176695	42.76087	0.1518233
39.4375	0.5820044	22.43478	0.1538869
17.3125	0.5512652	20.73913	0.1600126
18.75	0.5711043	19.58696	0.1594236
10.0625	0.4288565	13.06522	0.1603882
13.5625	0.4782391	14.6087	0.1651056
51.9375	0.7473348	40.26087	0.1486577
61	0.7611696	43.30435	0.1422676
65.375	0.7546739	43.17391	0.1355689
61.25	0.7374609	43.23913	0.1358846
44.4375	0.6243696	31.65217	0.142608
12.75	0.4397696	13.02174	0.1572834
8.5625	0.4479478	11.41304	0.1728646
8	0.4785913	8.195652	0.1756466
10.625	0.6562783	32.08696	0.1638772
13.375	0.5974261	25.34783	0.1572488
14.75	0.6303435	33.04348	0.1548594
19.875	0.6989174	19.80435	0.1485271
52.0625	0.7243	42.26087	0.136444
69.9375	0.7362435	41.02174	0.1289937
72	0.7190304	39.28261	0.130071
2.9375	0.3871956	5.782609	0.1904128
6.625	0.4834174	8.065217	0.178075
10.5625	0.6112913	15.56522	0.1592448
12.25	0.5717304	14.02174	0.1548735
21	0.657387	33.56522	0.1532945
58.1875	0.7998478	44.41304	0.1501823
47.5625	0.7827261	46.73913	0.1529868
40.9375	0.7482739	45.76087	0.151407
59.5625	0.7275174	44	0.1480787
60.125	0.6962957	41.52174	0.1469012
19.875	0.6090696	15.23913	0.1492483
19.1875	0.6155652	15.1087	0.1501458
40.125	0.7163131	37.19565	0.1517674
18.875	0.6733522	36.95652	0.1586635
21.5625	0.6994044	39.26087	0.1615019
8.1875	0.5145217	16.5	0.1665944
4.25	0.469913	15.91304	0.170118
7.3125	0.4768783	16.28261	0.1663383
32.1875	0.6444131	31.65217	0.157745
57.4375	0.763787	44.13044	0.147141
64.5625	0.7842304	44.69565	0.1414624
65.9375	0.7659696	44.3913	0.1317837
46.3125	0.7181696	41.21739	0.1381859
60	0.7342391	40.73913	0.1424231
58.3125	0.6164783	15.69565	0.1417397
27.25	0.4967391	11.45652	0.1505792
17.8125	0.5159174	17.47826	0.1621859
18.625	0.5822	28.28261	0.1524027
14.5625	0.5835869	12.45652	0.1542504
14.1875	0.5693087	13.41304	0.1543432
18.25	0.6464304	17.45652	0.1493885
39.6875	0.7004521	38.04348	0.1371696
64.75	0.7121348	36.93478	0.1293132
66.0625	0.7177609	34.02174	0.1226231
7.3125	0.3917	7.978261	0.1898071
10.125	0.5250043	17.34783	0.1821764
14.5625	0.6071435	15.06522	0.1576909
14.625	0.5720043	14.78261	0.1575056
39.8125	0.7184478	38.58696	0.15477
59.625	0.7606652	45.69565	0.1518387
56.5625	0.7794479	46.84783	0.1561871
52.0625	0.7697392	46.30435	0.1511196
62.4375	0.775013	46.41304	0.140275
56.9375	0.7301261	41.1087	0.1412789
27.75	0.6005261	16.21739	0.1434098
26	0.6291696	28.3913	0.1463049
43.75	0.6258044	29.54348	0.1477168
13.75	0.552313	21.04348	0.1593949
10.625	0.5081478	22.65217	0.1651428
6.1875	0.4120391	11.08696	0.1685652
5.25	0.4310435	11.28261	0.1654049
12.8125	0.4744565	16.36957	0.1639375
29.8125	0.6739304	33.93478	0.1564958
41.25	0.7030131	40.71739	0.1516415
52.25	0.7613696	41.36956	0.146441
46.625	0.7186174	40.56522	0.1390433
26.3125	0.7000695	35.97826	0.1448413
55.6875	0.7479174	40.45652	0.1466676
60.125	0.7563217	42.82609	0.1459124
63.9375	0.6990087	39.56522	0.1412892
62	0.7191348	39.28261	0.1382555
44.125	0.6095695	27.13043	0.1412714
16.875	0.5421261	13.67391	0.1537299
15.5625	0.6163087	15.28261	0.1572673
19.125	0.6570044	15.52174	0.1506228
33.3125	0.6825783	20.17391	0.1423958
61.4375	0.7436739	38.6087	0.1338613
63.5	0.7189304	37.34783	0.1237917
4	0.4033652	7.347826	0.1937445
4.75	0.4963609	11.1087	0.1800626
11.5	0.584187	15.08696	0.1563839
16.9375	0.6366522	15.02174	0.1514952
46.4375	0.7498652	43.67391	0.1544485
44.3125	0.7619783	45.02174	0.1538798
23.1875	0.7111	38	0.160699
10.9375	0.6808217	34.52174	0.1680257
36.8125	0.7445826	43.56522	0.1488942
33.375	0.7164652	39.52174	0.1435337
33.75	0.6802	37.04348	0.145516
43.5	0.6996869	36.1087	0.1465379
61	0.6960609	39.32609	0.1432019
28.5625	0.5798391	24.63043	0.1488969
23.6875	0.6258957	30.69565	0.15575
24.125	0.4952478	20.02174	0.1520442
22.5	0.5271174	18.58696	0.1508452
18.4375	0.6097391	26.30435	0.150691
52.375	0.7035869	36.67391	0.1453047
55.625	0.6563826	34.54348	0.1468636
51.375	0.6682652	34.47826	0.1465311
35.4375	0.6917043	40.54348	0.1432401
47.25	0.6795435	20.76087	0.1421715
45.25	0.7035217	22.02174	0.1430731
48.125	0.7463695	42.08696	0.1430192
63.9375	0.7195261	38.1087	0.1406538
64.9375	0.7329826	41.71739	0.1376497
58.375	0.7235913	40.91304	0.1417889
52.5625	0.6588478	16.34783	0.1447841
23.8125	0.6000913	13.52174	0.1462555
23.75	0.6428304	15.80435	0.1442745
32.0625	0.6830043	35.1087	0.1395598
50.625	0.7362391	40.8913	0.1332523
64.875	0.7303044	38.67391	0.1272273
4.5625	0.4079652	6.23913	0.1898042
5.75	0.4742609	9.804348	0.1762428
9.25	0.5643478	14.6087	0.1542053
12.25	0.6679304	19.17391	0.1539
30.875	0.7270174	40.06522	0.1531923
20.3125	0.6328391	25.15217	0.1582274
7.3125	0.418613	11.67391	0.1713544
5.6875	0.4047174	10.52174	0.1793223
9.3125	0.6314783	31.76087	0.1674194
18.625	0.6516174	33.32609	0.1548659
25.0625	0.6567826	34.26087	0.1535636
14.3125	0.6448478	31.76087	0.1652306
28.875	0.7155696	41.78261	0.1626032
59.375	0.696613	39.73913	0.1446756
31.875	0.6840913	37.3913	0.1476761
25.9375	0.6722435	20.21739	0.1523314
23	0.6795304	19.43478	0.1511136
19.8125	0.6098522	29.19565	0.1493338
34.625	0.7260218	20.80435	0.1462917
44.375	0.7106	39.21739	0.1442163
34.625	0.6889261	18.86957	0.1422008
23.9375	0.6523218	16.80435	0.1445455
26.1875	0.6830826	22.26087	0.1410556
46.4375	0.7258174	38.86956	0.1338425
45.75	0.7204304	42.41304	0.137739
41	0.7277826	42.23913	0.1431717
35.25	0.7078739	41.30435	0.1496607
53.875	0.769087	42.6087	0.1452555
69.375	0.7502609	41.52174	0.1362102
67.5625	0.7060435	37.1087	0.127
60.4375	0.7089391	20.32609	0.1325946
52.4375	0.668887	18.86957	0.1373568
42.25	0.6634392	35	0.1408013
33.5625	0.7033913	38	0.1413514
5.25	0.3866217	8.195652	0.1824822
10.25	0.5100217	12.04348	0.1672154
8.625	0.5268174	11.56522	0.1550471
9.75	0.626887	28.52174	0.154018
27.625	0.7622	42.02174	0.1494821
28.625	0.6431087	30.65217	0.1451964
15.1875	0.4034174	11	0.153507
4.75	0.3634565	9.195652	0.172593
3.9375	0.4111044	11.82609	0.1758646
4.3125	0.5454174	22.41304	0.1682163
14.375	0.6016261	30.6087	0.1519549
11.6875	0.4029478	10.36957	0.1537278
6.5	0.5669087	21.23913	0.1637599
36.3125	0.7348478	42.34783	0.150875
48.875	0.6487348	36.73913	0.1435572
17.625	0.6411174	17.63043	0.1503333
14.9375	0.6071609	16.6087	0.1525705
18.6875	0.6162478	18.06522	0.1467871
50.6875	0.6987739	38.95652	0.1430673
63.375	0.7278304	39.1087	0.1366829
53	0.7026478	35.97826	0.1358958
17.375	0.5805174	15.6087	0.1465886
21.375	0.6219435	18.02174	0.1413805
46.375	0.6922087	39.21739	0.1348
65.6875	0.6805696	39.67391	0.132524
46.875	0.6695217	21.69565	0.1376236
42	0.6477304	35.80435	0.1406841
50.25	0.7096956	39.76087	0.1430536
72.5	0.7469087	37.93478	0.1340701
69.5625	0.7304	37.93478	0.1243958
62.625	0.7399261	38.32609	0.1259738
55.1875	0.7357652	24.63043	0.1328668
58	0.7314174	21	0.1388957
51.4375	0.6679478	31.13043	0.1381926
3.875	0.4725609	9.934783	0.1776854
9.125	0.5315435	13.47826	0.1619881
11.5625	0.5268913	12.47826	0.1545057
9	0.6024305	15.30435	0.1607152
24.125	0.7477739	42.15217	0.1504503
29.5625	0.7760087	40.08696	0.140153
16.25	0.5212826	15.52174	0.1524724
3.8125	0.3350522	7.804348	0.1684375
2.625	0.3222174	9.152174	0.1757366
1.8125	0.3712957	7.413043	0.1716309
6.0625	0.6033826	24.32609	0.1634464
18.3125	0.5359174	22.17391	0.1430208
15.0625	0.5314478	19.73913	0.1455631
25	0.6872174	35.15217	0.1474082
27.6875	0.7159913	20.45652	0.1465507
14	0.599987	14.36957	0.1473128
12.875	0.5792261	15.69565	0.1472086
37.0625	0.6472565	37.36956	0.1390909
67.5	0.7338305	42.30435	0.1304707
74.625	0.7614826	41.13044	0.1272047
47.5625	0.6625956	33.82609	0.1301907
15.75	0.5994348	15.17391	0.1441348
20.875	0.6370783	15.04348	0.141757
50.875	0.7118391	38.56522	0.1327306
65	0.7225304	42.69565	0.1277083
60.625	0.739913	22.91304	0.1288723
33.6875	0.6694652	19.08696	0.1388446
30.125	0.7107217	41.21739	0.1491596
47.9375	0.7361174	41.80435	0.1447055
39.5625	0.7480652	40.34783	0.1403094
39.3125	0.7010565	36.3913	0.138372
17.1875	0.6878608	34.56522	0.1485358
50.0625	0.7636348	45.30435	0.142828
57.25	0.745213	40.06522	0.1419795
3.5	0.4094391	5.217391	0.1743542
17.4375	0.5348479	11.45652	0.1580909
17.875	0.5967609	16.06522	0.1461193
17.25	0.5200478	21	0.1498349
23.25	0.6877956	37.5	0.1489647
14.5	0.6598217	26.43478	0.1562924
4.5	0.4212261	10.06522	0.1678863
2.75	0.3108609	6.543478	0.1790357
1.6875	0.3146522	7.73913	0.1780202
1.8125	0.3112609	6.217391	0.1789
2.3125	0.3918391	8.478261	0.1751333
14.8125	0.6624609	31.06522	0.1597748
26.375	0.6490565	34.02174	0.1476102
20.9375	0.6415522	18.04348	0.1473125
11.4375	0.5860652	13.5	0.1513272
12.9375	0.6043478	15.65217	0.1508894
17.25	0.6422	18.02174	0.1480042
51.0625	0.7138696	41.19565	0.1367293
66.875	0.7204956	43.04348	0.1283992
56.5625	0.7280435	44.26087	0.1266044
27.5625	0.6745043	33.1087	0.1336493
19.5625	0.6214043	14.1087	0.1444614
21.4375	0.6473087	33.34783	0.1448114
49.25	0.7312826	40.47826	0.1331981
60.4375	0.7366391	43.86956	0.1296763
34.75	0.7037565	39.97826	0.1372088
15.75	0.5984087	14.41304	0.1562169
17.8125	0.6288348	30.41304	0.15555
14.5625	0.6507435	16.23913	0.1519959
13.625	0.6291869	27.91304	0.1570179
18.9375	0.6433826	32.84783	0.1499318
17.5	0.6284956	30.86957	0.15045
32.6875	0.7078522	39.15217	0.1438344
58.125	0.751187	40.93478	0.1301345
4.5	0.4660826	9.978261	0.1754626
15.8125	0.6679565	35.26087	0.1576487
11.5625	0.5953	26.52174	0.1493137
17	0.6529261	30.28261	0.1416465
21.1875	0.594587	25.84783	0.1425847
5.4375	0.3920217	10.52174	0.1697813
1.6875	0.3194869	7.456522	0.1876429
3.25	0.3012565	6.108696	0.1923792
2.3125	0.2889435	7	0.1959313
1.4375	0.3016391	7.673913	0.1872104
2.25	0.3339913	8.369565	0.1813375
2.3125	0.4467956	13.32609	0.1784832
16.8125	0.6437435	36.34783	0.1661878
14.75	0.5921522	15.58696	0.1576481
9.5625	0.5384565	13.56522	0.1590618
11.5625	0.5786608	15.13043	0.151886
16.75	0.6455565	16.91304	0.1476023
41.625	0.7408826	39.80435	0.1401945
57.125	0.7371478	42.32609	0.1290849
49.125	0.7256957	41.82609	0.1283269
26.625	0.6561087	17.23913	0.1356509
34.875	0.6298913	16.21739	0.1400511
22.4375	0.6954522	35.15217	0.1460538
47.875	0.7459304	41.47826	0.1401545
34	0.7169304	40.95652	0.1443242
15.9375	0.575287	25.1087	0.1547174
13.4375	0.5540522	23.82609	0.1604286
12.5625	0.6097304	30.08696	0.1565635
9.5	0.5624913	25.82609	0.1577131
7.875	0.5810652	14.95652	0.1627396
13.5625	0.6079261	12.26087	0.1582321
23.9375	0.6837261	34.08696	0.1470035
44.1875	0.6917217	38.41304	0.1306057
47.3125	0.7022739	41.41304	0.1247173
2.8125	0.4304174	10.80435	0.1752194
2.1875	0.4379304	10.45652	0.1714916
11.6875	0.4877696	18.84783	0.1566429
27.0625	0.6160043	29.19565	0.1458507
33.9375	0.5945913	26.28261	0.1392583
11.6875	0.4123783	9.108696	0.1512277
3.25	0.3293782	8.543478	0.1786429
2.25	0.3198739	6.217391	0.1844083
2.375	0.3029739	6.5	0.1876208
1.6875	0.3021174	7.434783	0.1902431
1.8125	0.3182348	7.347826	0.188225
3.75	0.3032913	5.456522	0.1814978
4.875	0.3849	7.804348	0.1733942
1.875	0.3760435	9.065217	0.1754034
3	0.5014565	12.15217	0.17055
7.875	0.5833478	15.30435	0.1590971
25.5625	0.6574696	17.65217	0.1468013
23	0.6478956	19.04348	0.1474071
19.625	0.6716217	17.34783	0.1458462
14.3125	0.6366391	16.06522	0.1505536
14.5625	0.6392391	15.58696	0.1519724
44.5	0.7564348	44.17391	0.1415185
28.375	0.6474348	17.21739	0.1454082
15.875	0.6852609	32.97826	0.1544132
20.0625	0.6468261	31.47826	0.1504593
22.875	0.6008391	24.86957	0.1505045
16	0.5329348	21.19565	0.1567188
16.1875	0.610813	13.56522	0.1509439
19.8125	0.5665826	21.69565	0.146375
13.3125	0.5710435	20.45652	0.1520982
14.875	0.5857478	20.80435	0.1513
49.625	0.6643565	34.69565	0.1374782
65.3125	0.7077087	41.23913	0.1249236
57.875	0.7137392	39.45652	0.1217878
3.6875	0.402	10.52174	0.1619231
3.8125	0.4305	10.69565	0.1616077
21.25	0.6230522	28.84783	0.149379
50.3125	0.644487	29.32609	0.133675
52.625	0.6644435	31.58696	0.1342361
44.25	0.5503609	22.67391	0.1359444
12.3125	0.3672	9.717391	0.1524271
13.5625	0.4206783	10.02174	0.1556349
10.8125	0.3213783	8.021739	0.161975
2.9375	0.3461391	7.76087	0.1783494
2.75	0.313813	7.108696	0.1779934
4.4375	0.4490261	11.32609	0.1720962
5.8125	0.4512174	10.04348	0.1722997
5.25	0.3809391	6.413043	0.1670989
10.375	0.4739304	11.3913	0.1608631
8.375	0.5453565	19.45652	0.1571863
25.1875	0.7165913	20.73913	0.1510817
17.3125	0.6492956	17.56522	0.1502864
13.1875	0.5580652	13.15217	0.1539739
12.1875	0.5460435	13.3913	0.1554295
12.3125	0.5717	15.17391	0.1552207
20.0625	0.6829565	19.69565	0.1524883
18.8125	0.6181304	16.26087	0.151425
13.75	0.5124304	11.76087	0.1543409
19.0625	0.5974739	14.43478	0.1512037
25.625	0.621613	14.63043	0.151375
20.125	0.5703261	15.82609	0.1507049
15.8125	0.6056044	26.41304	0.1506944
19.5	0.6450869	32.69565	0.1466562
34.0625	0.6698478	34.93478	0.1371968
52.125	0.6801826	41.17391	0.1347823
56.125	0.7492478	42.06522	0.1319849
62.5625	0.7222869	38.32609	0.1292706
66.0625	0.7453087	38.54348	0.1295984
23.1875	0.4331261	11.86957	0.1525417
7.8125	0.4426609	12.5	0.1594447
11	0.6064	29.41304	0.1503256
21.1875	0.6575435	29.45652	0.1415518
34.3125	0.6744696	29.5	0.1442417
28.4375	0.6821434	32.56522	0.1430255
33.75	0.6051826	27.28261	0.1435917
25.0625	0.6326609	29.58696	0.1424
6.875	0.4775913	14.8913	0.1572803
6.4375	0.458387	10.52174	0.1681372
8.0625	0.4836174	10.93478	0.1660333
13.1875	0.5418826	13.1087	0.1621795
3.4375	0.4865913	10.45652	0.1702452
6.8125	0.5567304	13.69565	0.1683413
6.25	0.5013652	10.41304	0.1658827
7.8125	0.5544087	13.34783	0.1634444
9	0.596113	15.78261	0.1591493
9.8125	0.5822304	15.32609	0.1612951
10.1875	0.5555435	14.15217	0.1635347
10.4375	0.5393391	14.86957	0.1623173
14.5625	0.5518652	15.47826	0.1549034
15.6875	0.5639043	14.54348	0.1547015
15	0.5767956	14.13043	0.1542566
16.8125	0.5895826	14.52174	0.1537821
21.75	0.6010218	16.56522	0.1528994
17.8125	0.5744696	11.97826	0.1572227
14.875	0.5648174	14.21739	0.1545278
14.25	0.5934261	15	0.152125
13.8125	0.6156479	16.32609	0.1555555
19.8125	0.7083	39.3913	0.1475748
55.9375	0.7235826	42.17391	0.1322625
59.125	0.6969261	41.15217	0.1352141
46.375	0.6718044	37.69565	0.1402929
44.5	0.7366261	39.3913	0.1418646
32.375	0.6321826	31.6087	0.1426292
28.125	0.5798174	27.47826	0.139976
20.375	0.5833435	15.21739	0.1383626
17	0.6080913	16	0.1460042
21.0625	0.5994608	25.73913	0.1481042
8.75	0.5832652	25.41304	0.1486071
28.25	0.6064739	27.13043	0.1477639
29.875	0.5460913	20.6087	0.1454889
6.625	0.4922304	9.23913	0.1595389
5.5	0.4918956	8.73913	0.1757845
9.6875	0.628813	13.84783	0.1685132
16.9375	0.6598305	17.56522	0.1678326
7.625	0.5069218	10.23913	0.1716678
6.75	0.5258217	10.73913	0.1662892
10.875	0.5153609	12.95652	0.1618576
9.0625	0.4831913	12.21739	0.1584653
11.9375	0.528187	14.41304	0.1565035
11.3125	0.4584913	10.73913	0.1593437
8.375	0.4443478	10.86957	0.1644722
8.625	0.5246478	12.1087	0.1644333
12.5	0.5986304	13.82609	0.1543278
14.375	0.5713391	13.19565	0.1512982
10.75	0.583313	14.26087	0.1557947
16.9375	0.5913087	14.6087	0.1558571
22.0625	0.5575261	15.17391	0.1535354
16.75	0.5541695	13.80435	0.1539119
13.875	0.5619435	13.93478	0.1538871
14.375	0.5782217	15.36957	0.1505486
16.5	0.5902174	15.1087	0.1510382
37.9375	0.6231609	31.3913	0.1355611
63.5	0.7063739	39.95652	0.1283202
56.3125	0.7525434	43.95652	0.1352637
53.75	0.7398348	40.13044	0.1405823
53	0.7204652	41.67391	0.1395478
25.9375	0.6245174	30.26087	0.1416035
36.0625	0.6351218	29.23913	0.1395999
22.375	0.6050956	14.93478	0.1410919
18.3125	0.5951261	13.73913	0.1479706
18.5625	0.6087	28.32609	0.1429205
30.6875	0.6050131	26	0.1427583
37.125	0.6583043	30.80435	0.1439083
39.5625	0.6365696	27.91304	0.1400591
31.5	0.5554391	14.63043	0.1444444
21.1875	0.4901957	9.391304	0.1567869
9.5	0.4765609	10.30435	0.1675659
8.625	0.5097305	11.15217	0.1701992
